,Date,Region,TotalInfected,NewInfected,Recovered,NewRecovered,Deceased,NewDeceased
550,2020-05-07,Madhya Pradesh,3138,,1099,,185,
551,2020-05-07,Maharashtra,16758,,3094,,651,
552,2020-05-07,Manipur,2,,2,,0,
553,2020-05-07,Meghalaya,12,,10,,1,
554,2020-05-07,Mizoram,1,,0,,0,
555,2020-05-07,Odisha,185,,61,,2,
556,2020-05-07,Puducherry,9,,6,,0,
557,2020-05-07,Punjab,1516,,135,,27,
558,2020-05-07,Rajasthan,3317,,1596,,92,
559,2020-05-07,Tamil Nadu,4829,,1516,,35,
560,2020-05-07,Telengana,1107,,628,,29,
561,2020-05-07,Tripura,43,,2,,0,
562,2020-05-07,Uttarakhand,61,,39,,1,
563,2020-05-07,Uttar Pradesh,2998,,1130,,60,
564,2020-05-07,West Bengal,1456,,364,,144,
565,2020-05-08,Andaman and Nicobar Islands,33,,33,,0,
566,2020-05-08,Andhra Pradesh,1847,,780,,38,
567,2020-05-08,Arunachal Pradesh,1,,1,,0,
568,2020-05-08,Assam,54,,34,,1,
569,2020-05-08,Bihar,550,,246,,5,
570,2020-05-08,Chandigarh,135,,21,,1,
571,2020-05-08,Chhattisgarh,59,,38,,0,
572,2020-05-08,Dadar Nagar Haveli,1,,0,,0,
573,2020-05-08,Delhi,5980,,1931,,66,
574,2020-05-08,Goa,7,,7,,0,
575,2020-05-08,Gujarat,7012,,1709,,425,
576,2020-05-08,Haryana,625,,260,,7,
577,2020-05-08,Himachal Pradesh,46,,38,,2,
578,2020-05-08,Jammu and Kashmir,793,,335,,9,
579,2020-05-08,Jharkhand,132,,41,,3,
580,2020-05-08,Karnataka,705,,366,,30,
581,2020-05-08,Kerala,503,,474,,4,
582,2020-05-08,Ladakh,42,,17,,0,
583,2020-05-08,Madhya Pradesh,3252,,1231,,193,
584,2020-05-08,Maharashtra,17974,,3301,,694,
585,2020-05-08,Manipur,2,,2,,0,
586,2020-05-08,Meghalaya,12,,10,,1,
587,2020-05-08,Mizoram,1,,0,,0,
588,2020-05-08,Odisha,219,,62,,2,
589,2020-05-08,Puducherry,9,,6,,0,
590,2020-05-08,Punjab,1644,,149,,28,
591,2020-05-08,Rajasthan,3427,,1596,,97,
592,2020-05-08,Tamil Nadu,5409,,1547,,37,
593,2020-05-08,Telengana,1123,,650,,29,
594,2020-05-08,Tripura,65,,2,,0,
595,2020-05-08,Uttarakhand,61,,39,,1,
596,2020-05-08,Uttar Pradesh,3071,,1250,,62,
597,2020-05-08,West Bengal,1548,,364,,151,
598,2020-05-09,Andaman and Nicobar Islands,33,,33,,0,
599,2020-05-09,Andhra Pradesh,1887,,842,,41,
600,2020-05-09,Arunachal Pradesh,1,,1,,0,
601,2020-05-09,Assam,59,,34,,1,
602,2020-05-09,Bihar,571,,297,,5,
603,2020-05-09,Chandigarh,150,,21,,1,
604,2020-05-09,Chhattisgarh,59,,38,,0,
605,2020-05-09,Dadar Nagar Haveli,1,,0,,0,
606,2020-05-09,Delhi,6318,,2020,,68,
607,2020-05-09,Goa,7,,7,,0,
608,2020-05-09,Gujarat,7402,,1872,,449,
609,2020-05-09,Haryana,647,,279,,8,
610,2020-05-09,Himachal Pradesh,50,,38,,2,
611,2020-05-09,Jammu and Kashmir,823,,364,,9,
612,2020-05-09,Jharkhand,132,,52,,3,
613,2020-05-09,Karnataka,753,,376,,30,
614,2020-05-09,Kerala,503,,484,,4,
615,2020-05-09,Ladakh,42,,17,,0,
616,2020-05-09,Madhya Pradesh,3341,,1349,,200,
617,2020-05-09,Maharashtra,19063,,3470,,731,
618,2020-05-09,Manipur,2,,2,,0,
619,2020-05-09,Meghalaya,12,,10,,1,
620,2020-05-09,Mizoram,1,,0,,0,
621,2020-05-09,Odisha,271,,63,,2,
622,2020-05-09,Puducherry,9,,6,,0,
623,2020-05-09,Punjab,1731,,152,,29,
624,2020-05-09,Rajasthan,3579,,1916,,101,
625,2020-05-09,Tamil Nadu,6009,,1605,,40,
626,2020-05-09,Telengana,1133,,700,,29,
627,2020-05-09,Tripura,118,,2,,0,
628,2020-05-09,Uttarakhand,63,,46,,1,
629,2020-05-09,Uttar Pradesh,3214,,1387,,66,
630,2020-05-09,West Bengal,1678,,364,,160,
631,2020-05-10,Andaman and Nicobar Islands,33,,33,,0,
632,2020-05-10,Andhra Pradesh,1930,,887,,44,
633,2020-05-10,Arunachal Pradesh,1,,1,,0,
634,2020-05-10,Assam,63,,34,,2,
635,2020-05-10,Bihar,591,,322,,5,
636,2020-05-10,Chandigarh,169,,24,,2,
637,2020-05-10,Chhattisgarh,59,,43,,0,
638,2020-05-10,Dadar Nagar Haveli,1,,0,,0,
639,2020-05-10,Delhi,6542,,2020,,73,
640,2020-05-10,Goa,7,,7,,0,
641,2020-05-10,Gujarat,7796,,2091,,472,
642,2020-05-10,Haryana,675,,290,,9,
643,2020-05-10,Himachal Pradesh,50,,38,,2,
644,2020-05-10,Jammu and Kashmir,836,,368,,9,
645,2020-05-10,Jharkhand,156,,78,,3,
646,2020-05-10,Karnataka,794,,386,,30,
647,2020-05-10,Kerala,505,,485,,4,
648,2020-05-10,Ladakh,42,,17,,0,
649,2020-05-10,Madhya Pradesh,3614,,1676,,215,
650,2020-05-10,Maharashtra,20228,,3800,,779,
651,2020-05-10,Manipur,2,,2,,0,
652,2020-05-10,Meghalaya,13,,10,,1,
653,2020-05-10,Mizoram,1,,1,,0,
654,2020-05-10,Odisha,294,,63,,2,
655,2020-05-10,Puducherry,9,,6,,0,
656,2020-05-10,Punjab,1762,,157,,31,
657,2020-05-10,Rajasthan,3708,,2026,,106,
658,2020-05-10,Tamil Nadu,6535,,1824,,44,
659,2020-05-10,Telengana,1163,,750,,30,
660,2020-05-10,Tripura,134,,2,,0,
661,2020-05-10,Uttarakhand,67,,46,,1,
662,2020-05-10,Uttar Pradesh,3373,,1499,,74,
663,2020-05-10,West Bengal,1786,,372,,171,
664,2020-05-11,Andaman and Nicobar Islands,33,,33,,0,
665,2020-05-11,Andhra Pradesh,1980,,925,,45,
666,2020-05-11,Arunachal Pradesh,1,,1,,0,
667,2020-05-11,Assam,63,,34,,2,
668,2020-05-11,Bihar,696,,365,,6,
669,2020-05-11,Chandigarh,169,,24,,2,
670,2020-05-11,Chhattisgarh,59,,49,,0,
671,2020-05-11,Dadar Nagar Haveli,1,,0,,0,
672,2020-05-11,Delhi,6923,,2069,,73,
673,2020-05-11,Goa,7,,7,,0,
674,2020-05-11,Gujarat,8194,,2545,,493,
675,2020-05-11,Haryana,703,,300,,10,
676,2020-05-11,Himachal Pradesh,55,,39,,2,
677,2020-05-11,Jammu and Kashmir,861,,383,,9,
678,2020-05-11,Jharkhand,157,,78,,3,
679,2020-05-11,Karnataka,848,,424,,31,
680,2020-05-11,Kerala,512,,489,,4,
681,2020-05-11,Ladakh,42,,21,,0,
682,2020-05-11,Madhya Pradesh,3614,,1676,,215,
683,2020-05-11,Maharashtra,22171,,4199,,832,
684,2020-05-11,Manipur,2,,2,,0,
685,2020-05-11,Meghalaya,13,,10,,1,
686,2020-05-11,Mizoram,1,,1,,0,
687,2020-05-11,Odisha,377,,68,,3,
688,2020-05-11,Puducherry,9,,6,,0,
689,2020-05-11,Punjab,1823,,166,,31,
690,2020-05-11,Rajasthan,3814,,2176,,107,
691,2020-05-11,Tamil Nadu,7204,,1959,,47,
692,2020-05-11,Telengana,1196,,750,,30,
693,2020-05-11,Tripura,150,,2,,0,
694,2020-05-11,Uttarakhand,68,,46,,1,
695,2020-05-11,Uttar Pradesh,3467,,1653,,74,
696,2020-05-11,West Bengal,1939,,417,,185,
697,2020-05-12,Andaman and Nicobar Islands,33,,33,,0,
698,2020-05-12,Andhra Pradesh,2018,,975,,45,
699,2020-05-12,Arunachal Pradesh,1,,1,,0,
700,2020-05-12,Assam,65,,34,,2,
701,2020-05-12,Bihar,747,,377,,6,
702,2020-05-12,Chandigarh,174,,24,,2,
703,2020-05-12,Chhattisgarh,59,,53,,0,
704,2020-05-12,Dadar Nagar Haveli,1,,0,,0,
705,2020-05-12,Delhi,7233,,2129,,73,
706,2020-05-12,Goa,7,,7,,0,
707,2020-05-12,Gujarat,8541,,2780,,513,
708,2020-05-12,Haryana,730,,337,,11,
709,2020-05-12,Himachal Pradesh,59,,39,,2,
710,2020-05-12,Jammu and Kashmir,879,,427,,10,
711,2020-05-12,Jharkhand,160,,78,,3,
712,2020-05-12,Karnataka,862,,426,,31,
713,2020-05-12,Kerala,519,,489,,4,
714,2020-05-12,Ladakh,42,,21,,0,
715,2020-05-12,Madhya Pradesh,3785,,1747,,221,
716,2020-05-12,Maharashtra,23401,,4786,,868,
717,2020-05-12,Manipur,2,,2,,0,
718,2020-05-12,Meghalaya,13,,10,,1,
719,2020-05-12,Mizoram,1,,1,,0,
720,2020-05-12,Odisha,414,,85,,3,
721,2020-05-12,Puducherry,12,,6,,0,
722,2020-05-12,Punjab,1877,,168,,31,
723,2020-05-12,Rajasthan,3988,,2264,,113,
724,2020-05-12,Tamil Nadu,8002,,2051,,53,
725,2020-05-12,Telengana,1275,,800,,30,
726,2020-05-12,Tripura,152,,2,,0,
727,2020-05-12,Uttarakhand,68,,46,,1,
728,2020-05-12,Uttar Pradesh,3573,,1758,,80,
729,2020-05-12,West Bengal,2063,,499,,190,
730,2020-05-13,Andaman and Nicobar Islands,33,,33,,0,
731,2020-05-13,Andhra Pradesh,2090,,1056,,46,
732,2020-05-13,Arunachal Pradesh,1,,1,,0,
733,2020-05-13,Assam,65,,39,,2,
734,2020-05-13,Bihar,831,,383,,6,
735,2020-05-13,Chandigarh,187,,28,,3,
736,2020-05-13,Chhattisgarh,59,,54,,0,
737,2020-05-13,Dadar Nagar Haveli,1,,0,,0,
738,2020-05-13,Delhi,7639,,2512,,86,
739,2020-05-13,Goa,7,,7,,0,
740,2020-05-13,Gujarat,8903,,3246,,537,
741,2020-05-13,Haryana,780,,342,,11,
742,2020-05-13,Himachal Pradesh,65,,39,,2,
743,2020-05-13,Jammu and Kashmir,934,,455,,10,
744,2020-05-13,Jharkhand,172,,79,,3,
745,2020-05-13,Karnataka,925,,433,,31,
746,2020-05-13,Kerala,524,,489,,4,
747,2020-05-13,Ladakh,42,,21,,0,
748,2020-05-13,Madhya Pradesh,3986,,1860,,225,
749,2020-05-13,Maharashtra,24427,,5125,,921,
750,2020-05-13,Manipur,2,,2,,0,
751,2020-05-13,Meghalaya,13,,10,,1,
752,2020-05-13,Mizoram,1,,1,,0,
753,2020-05-13,Odisha,437,,116,,3,
754,2020-05-13,Puducherry,13,,9,,1,
755,2020-05-13,Punjab,1914,,171,,32,
756,2020-05-13,Rajasthan,4126,,2378,,117,
757,2020-05-13,Tamil Nadu,8718,,2134,,61,
758,2020-05-13,Telengana,1326,,830,,32,
759,2020-05-13,Tripura,154,,2,,0,
760,2020-05-13,Uttarakhand,69,,46,,1,
761,2020-05-13,Uttar Pradesh,3664,,1873,,82,
762,2020-05-13,West Bengal,2173,,612,,198,
763,2020-05-14,Andaman and Nicobar Islands,33,,33,,0,
764,2020-05-14,Andhra Pradesh,2137,,1142,,47,
765,2020-05-14,Arunachal Pradesh,1,,1,,0,
766,2020-05-14,Assam,80,,39,,2,
767,2020-05-14,Bihar,940,,388,,7,
768,2020-05-14,Chandigarh,187,,28,,3,
769,2020-05-14,Chhattisgarh,59,,55,,0,
770,2020-05-14,Dadar Nagar Haveli,1,,0,,0,
771,2020-05-14,Delhi,7998,,2858,,106,
772,2020-05-14,Goa,7,,7,,0,
773,2020-05-14,Gujarat,9267,,3562,,566,
774,2020-05-14,Haryana,793,,418,,11,
775,2020-05-14,Himachal Pradesh,66,,39,,2,
776,2020-05-14,Jammu and Kashmir,971,,466,,11,
777,2020-05-14,Jharkhand,173,,79,,3,
778,2020-05-14,Karnataka,959,,451,,33,
779,2020-05-14,Kerala,534,,490,,4,
780,2020-05-14,Ladakh,43,,22,,0,
781,2020-05-14,Madhya Pradesh,4173,,2004,,232,
782,2020-05-14,Maharashtra,25922,,5547,,975,
783,2020-05-14,Manipur,2,,2,,0,
784,2020-05-14,Meghalaya,13,,10,,1,
785,2020-05-14,Mizoram,1,,1,,0,
786,2020-05-14,Odisha,538,,143,,3,
787,2020-05-14,Puducherry,13,,9,,1,
788,2020-05-14,Punjab,1924,,200,,32,
789,2020-05-14,Rajasthan,4328,,2459,,121,
790,2020-05-14,Tamil Nadu,9227,,2176,,64,
791,2020-05-14,Telengana,1367,,940,,34,
792,2020-05-14,Tripura,155,,16,,0,
793,2020-05-14,Uttarakhand,72,,46,,1,
794,2020-05-14,Uttar Pradesh,3729,,1902,,83,
795,2020-05-14,West Bengal,2290,,702,,207,
796,2020-05-15,Andaman and Nicobar Islands,33,,33,,0,
797,2020-05-15,Andhra Pradesh,2205,,1192,,48,
798,2020-05-15,Arunachal Pradesh,1,,1,,0,
799,2020-05-15,Assam,87,,39,,2,
800,2020-05-15,Bihar,994,,411,,7,
801,2020-05-15,Chandigarh,191,,37,,3,
802,2020-05-15,Chhattisgarh,60,,56,,0,
803,2020-05-15,Dadar Nagar Haveli,1,,0,,0,
804,2020-05-15,Delhi,8470,,3045,,115,
805,2020-05-15,Goa,14,,7,,0,
806,2020-05-15,Gujarat,9591,,3753,,586,
807,2020-05-15,Haryana,818,,439,,11,
808,2020-05-15,Himachal Pradesh,74,,39,,2,
809,2020-05-15,Jammu and Kashmir,983,,485,,11,
810,2020-05-15,Jharkhand,197,,87,,3,
811,2020-05-15,Karnataka,987,,460,,35,
812,2020-05-15,Kerala,560,,491,,4,
813,2020-05-15,Ladakh,43,,22,,0,
814,2020-05-15,Madhya Pradesh,4426,,2171,,237,
815,2020-05-15,Maharashtra,27524,,6059,,1019,
816,2020-05-15,Manipur,3,,2,,0,
817,2020-05-15,Meghalaya,13,,11,,1,
818,2020-05-15,Mizoram,1,,1,,0,
819,2020-05-15,Odisha,611,,158,,3,
820,2020-05-15,Puducherry,13,,9,,1,
821,2020-05-15,Punjab,1935,,223,,32,
822,2020-05-15,Rajasthan,4534,,2580,,125,
823,2020-05-15,Tamil Nadu,9674,,2240,,66,
824,2020-05-15,Telengana,1414,,950,,34,
825,2020-05-15,Tripura,156,,29,,0,
826,2020-05-15,Uttarakhand,78,,50,,1,
827,2020-05-15,Uttar Pradesh,3902,,2072,,88,
828,2020-05-15,West Bengal,2377,,768,,215,
829,2020-05-16,Andaman and Nicobar Islands,33,,33,,0,
830,2020-05-16,Andhra Pradesh,2307,,1252,,48,
831,2020-05-16,Arunachal Pradesh,1,,1,,0,
832,2020-05-16,Assam,90,,41,,2,
833,2020-05-16,Bihar,1018,,438,,7,
834,2020-05-16,Chandigarh,191,,37,,3,
835,2020-05-16,Chhattisgarh,66,,56,,0,
836,2020-05-16,Dadar Nagar Haveli,1,,0,,0,
837,2020-05-16,Delhi,8895,,3518,,123,
838,2020-05-16,Goa,15,,7,,0,
839,2020-05-16,Gujarat,9931,,4035,,606,
840,2020-05-16,Haryana,818,,439,,11,
841,2020-05-16,Himachal Pradesh,76,,39,,3,
842,2020-05-16,Jammu and Kashmir,1013,,513,,11,
843,2020-05-16,Jharkhand,203,,87,,3,
844,2020-05-16,Karnataka,1056,,480,,36,
845,2020-05-16,Kerala,576,,492,,4,
846,2020-05-16,Ladakh,43,,22,,0,
847,2020-05-16,Madhya Pradesh,4595,,2283,,239,
848,2020-05-16,Maharashtra,29100,,6564,,1068,
849,2020-05-16,Manipur,3,,2,,0,
850,2020-05-16,Meghalaya,13,,11,,1,
851,2020-05-16,Mizoram,1,,1,,0,
852,2020-05-16,Odisha,672,,166,,3,
853,2020-05-16,Puducherry,13,,9,,1,
854,2020-05-16,Punjab,1935,,305,,32,
855,2020-05-16,Rajasthan,4727,,2677,,125,
856,2020-05-16,Tamil Nadu,10108,,2599,,71,
857,2020-05-16,Telengana,1454,,959,,34,
858,2020-05-16,Tripura,156,,42,,0,
859,2020-05-16,Uttarakhand,82,,51,,1,
860,2020-05-16,Uttar Pradesh,4057,,2165,,95,
861,2020-05-16,West Bengal,2461,,829,,225,
862,2020-05-16,Cases being reassigned to states,230,,0,,0,
863,2020-05-17,Andaman and Nicobar Islands,33,,33,,0,
864,2020-05-17,Andhra Pradesh,2355,,1353,,49,
865,2020-05-17,Arunachal Pradesh,1,,1,,0,
866,2020-05-17,Assam,92,,41,,2,
867,2020-05-17,Bihar,1179,,453,,7,
868,2020-05-17,Chandigarh,191,,51,,3,
869,2020-05-17,Chhattisgarh,67,,56,,0,
870,2020-05-17,Dadar Nagar Haveli,1,,0,,0,
871,2020-05-17,Delhi,9333,,3926,,129,
872,2020-05-17,Goa,17,,7,,0,
873,2020-05-17,Gujarat,10988,,4308,,625,
874,2020-05-17,Haryana,887,,514,,13,
875,2020-05-17,Himachal Pradesh,78,,43,,3,
876,2020-05-17,Jammu and Kashmir,1121,,542,,12,
877,2020-05-17,Jharkhand,217,,113,,3,
878,2020-05-17,Karnataka,1092,,496,,36,
879,2020-05-17,Kerala,587,,495,,4,
880,2020-05-17,Ladakh,43,,22,,0,
881,2020-05-17,Madhya Pradesh,4789,,2315,,243,
882,2020-05-17,Maharashtra,30706,,7088,,1135,
883,2020-05-17,Manipur,7,,2,,0,
884,2020-05-17,Meghalaya,13,,11,,1,
885,2020-05-17,Mizoram,1,,1,,0,
886,2020-05-17,Odisha,737,,196,,3,
887,2020-05-17,Puducherry,13,,9,,1,
888,2020-05-17,Punjab,1946,,1257,,32,
889,2020-05-17,Rajasthan,4960,,2839,,126,
890,2020-05-17,Tamil Nadu,10585,,3538,,74,
891,2020-05-17,Telengana,1509,,971,,34,
892,2020-05-17,Tripura,167,,64,,0,
893,2020-05-17,Uttarakhand,88,,51,,1,
894,2020-05-17,Uttar Pradesh,4258,,2441,,104,
895,2020-05-17,West Bengal,2576,,872,,232,
896,2020-05-17,Cases being reassigned to states,290,,0,,0,
897,2020-05-18,Andaman and Nicobar Islands,33,,33,,0,
898,2020-05-18,Andhra Pradesh,2407,,1456,,50,
899,2020-05-18,Arunachal Pradesh,1,,1,,0,
900,2020-05-18,Assam,101,,41,,2,
901,2020-05-18,Bihar,1262,,475,,8,
902,2020-05-18,Chandigarh,191,,51,,3,
903,2020-05-18,Chhattisgarh,86,,59,,0,
904,2020-05-18,Dadar Nagar Haveli,1,,0,,0,
905,2020-05-18,Delhi,10054,,4485,,160,
906,2020-05-18,Goa,29,,7,,0,
907,2020-05-18,Gujarat,11379,,4499,,659,
908,2020-05-18,Haryana,910,,562,,14,
909,2020-05-18,Himachal Pradesh,80,,44,,3,
910,2020-05-18,Jammu and Kashmir,1183,,575,,13,
911,2020-05-18,Jharkhand,223,,113,,3,
912,2020-05-18,Karnataka,1147,,509,,37,
913,2020-05-18,Kerala,601,,497,,4,
914,2020-05-18,Ladakh,43,,24,,0,
915,2020-05-18,Madhya Pradesh,4977,,2403,,248,
916,2020-05-18,Maharashtra,33053,,7688,,1198,
917,2020-05-18,Manipur,7,,2,,0,
918,2020-05-18,Meghalaya,13,,11,,1,
919,2020-05-18,Mizoram,1,,1,,0,
920,2020-05-18,Odisha,828,,220,,4,
921,2020-05-18,Puducherry,13,,9,,1,
922,2020-05-18,Punjab,1964,,1366,,35,
923,2020-05-18,Rajasthan,5202,,2992,,131,
924,2020-05-18,Tamil Nadu,11224,,4172,,78,
925,2020-05-18,Telengana,1551,,992,,34,
926,2020-05-18,Tripura,167,,85,,0,
927,2020-05-18,Uttarakhand,92,,52,,1,
928,2020-05-18,Uttar Pradesh,4259,,2441,,104,
929,2020-05-18,West Bengal,2677,,959,,238,
930,2020-05-18,Cases being reassigned to states,410,,0,,0,
931,2020-05-19,Andaman and Nicobar Islands,33,,33,,0,
932,2020-05-19,Andhra Pradesh,2474,,1552,,50,
933,2020-05-19,Arunachal Pradesh,1,,1,,0,
934,2020-05-19,Assam,107,,41,,2,
935,2020-05-19,Bihar,1391,,494,,9,
936,2020-05-19,Chandigarh,196,,54,,3,
937,2020-05-19,Chhattisgarh,93,,59,,0,
938,2020-05-19,Dadar Nagar Haveli,1,,0,,0,
939,2020-05-19,Delhi,10054,,4485,,168,
940,2020-05-19,Goa,38,,7,,0,
941,2020-05-19,Gujarat,11745,,4804,,694,
942,2020-05-19,Haryana,928,,598,,14,
943,2020-05-19,Himachal Pradesh,90,,44,,3,
944,2020-05-19,Jammu and Kashmir,1289,,609,,15,
945,2020-05-19,Jharkhand,223,,113,,3,
946,2020-05-19,Karnataka,1246,,530,,37,
947,2020-05-19,Kerala,630,,497,,4,
948,2020-05-19,Ladakh,43,,41,,0,
949,2020-05-19,Madhya Pradesh,5236,,2435,,252,
950,2020-05-19,Maharashtra,35058,,8437,,1249,
951,2020-05-19,Manipur,7,,2,,0,
952,2020-05-19,Meghalaya,13,,11,,1,
953,2020-05-19,Mizoram,1,,1,,0,
954,2020-05-19,Odisha,876,,220,,4,
955,2020-05-19,Puducherry,18,,9,,1,
956,2020-05-19,Punjab,1980,,1547,,37,
957,2020-05-19,Rajasthan,5507,,3218,,138,
958,2020-05-19,Tamil Nadu,11760,,4406,,81,
959,2020-05-19,Telengana,1597,,1000,,35,
960,2020-05-19,Tripura,167,,85,,0,
961,2020-05-19,Uttarakhand,93,,52,,1,
962,2020-05-19,Uttar Pradesh,4605,,2783,,118,
963,2020-05-19,West Bengal,2825,,1006,,244,
964,2020-05-19,Cases being reassigned to states,814,,0,,0,
965,2020-05-20,Andaman and Nicobar Islands,33,,33,,0,
966,2020-05-20,Andhra Pradesh,2532,,1621,,52,
967,2020-05-20,Arunachal Pradesh,1,,1,,0,
968,2020-05-20,Assam,142,,41,,4,
969,2020-05-20,Bihar,1498,,534,,9,
970,2020-05-20,Chandigarh,200,,57,,3,
971,2020-05-20,Chhattisgarh,101,,59,,0,
972,2020-05-20,Dadar Nagar Haveli,1,,0,,0,
973,2020-05-20,Delhi,10554,,4750,,168,
974,2020-05-20,Goa,46,,7,,0,
975,2020-05-20,Gujarat,12140,,5043,,719,
976,2020-05-20,Haryana,964,,627,,14,
977,2020-05-20,Himachal Pradesh,92,,47,,3,
978,2020-05-20,Jammu and Kashmir,1317,,653,,17,
979,2020-05-20,Jharkhand,231,,127,,3,
980,2020-05-20,Karnataka,1397,,544,,40,
981,2020-05-20,Kerala,642,,497,,4,
982,2020-05-20,Ladakh,43,,43,,0,
983,2020-05-20,Madhya Pradesh,5465,,2630,,258,
984,2020-05-20,Maharashtra,37136,,9639,,1325,
985,2020-05-20,Manipur,9,,2,,0,
986,2020-05-20,Meghalaya,13,,12,,1,
987,2020-05-20,Mizoram,1,,1,,0,
988,2020-05-20,Odisha,978,,277,,5,
989,2020-05-20,Puducherry,18,,9,,1,
990,2020-05-20,Punjab,2002,,1642,,38,
991,2020-05-20,Rajasthan,5845,,3337,,143,
992,2020-05-20,Tamil Nadu,12448,,4895,,84,
993,2020-05-20,Telengana,1634,,1010,,38,
994,2020-05-20,Tripura,173,,116,,0,
995,2020-05-20,Uttarakhand,111,,52,,1,
996,2020-05-20,Uttar Pradesh,4926,,2918,,123,
997,2020-05-20,West Bengal,2961,,1074,,250,
998,2020-05-20,Cases being reassigned to states,1096,,0,,0,
999,2020-05-20,Andaman and Nicobar Islands,33,,33,,0,
1000,2020-05-20,Andhra Pradesh,2532,,1621,,52,
1001,2020-05-20,Arunachal Pradesh,1,,1,,0,
1002,2020-05-20,Assam,142,,41,,4,
1003,2020-05-20,Bihar,1498,,534,,9,
1004,2020-05-20,Chandigarh,200,,57,,3,
1005,2020-05-20,Chhattisgarh,101,,59,,0,
1006,2020-05-20,Dadar Nagar Haveli,1,,0,,0,
1007,2020-05-20,Delhi,10554,,4750,,168,
1008,2020-05-20,Goa,46,,7,,0,
1009,2020-05-20,Gujarat,12140,,5043,,719,
1010,2020-05-20,Haryana,964,,627,,14,
1011,2020-05-20,Himachal Pradesh,92,,47,,3,
1012,2020-05-20,Jammu and Kashmir,1317,,653,,17,
1013,2020-05-20,Jharkhand,231,,127,,3,
1014,2020-05-20,Karnataka,1397,,544,,40,
1015,2020-05-20,Kerala,642,,497,,4,
1016,2020-05-20,Ladakh,43,,43,,0,
1017,2020-05-20,Madhya Pradesh,5465,,2630,,258,
1018,2020-05-20,Maharashtra,37136,,9639,,1325,
1019,2020-05-20,Manipur,9,,2,,0,
1020,2020-05-20,Meghalaya,13,,12,,1,
1021,2020-05-20,Mizoram,1,,1,,0,
1022,2020-05-20,Odisha,978,,277,,5,
1023,2020-05-20,Puducherry,18,,9,,1,
1024,2020-05-20,Punjab,2002,,1642,,38,
1025,2020-05-20,Rajasthan,5845,,3337,,143,
1026,2020-05-20,Tamil Nadu,12448,,4895,,84,
1027,2020-05-20,Telengana,1634,,1010,,38,
1028,2020-05-20,Tripura,173,,116,,0,
1029,2020-05-20,Uttarakhand,111,,52,,1,
1030,2020-05-20,Uttar Pradesh,4926,,2918,,123,
1031,2020-05-20,West Bengal,2961,,1074,,250,
1032,2020-05-20,Cases being reassigned to states,1096,,0,,0,
1033,2020-05-20,Total#,106750,,42298,,3303,
1034,2020-05-21,Andaman and Nicobar Islands,33,,33,,0,
1035,2020-05-21,Andhra Pradesh,2602,,1640,,53,
1036,2020-05-21,Arunachal Pradesh,1,,1,,0,
1037,2020-05-21,Assam,170,,48,,4,
1038,2020-05-21,Bihar,1674,,571,,10,
1039,2020-05-21,Chandigarh,202,,57,,3,
1040,2020-05-21,Chhattisgarh,115,,59,,0,
1041,2020-05-21,Dadar Nagar Haveli,1,,0,,0,
1042,2020-05-21,Delhi,11088,,5192,,176,
1043,2020-05-21,Goa,50,,7,,0,
1044,2020-05-21,Gujarat,12537,,5219,,749,
1045,2020-05-21,Haryana,993,,648,,14,
1046,2020-05-21,Himachal Pradesh,110,,54,,3,
1047,2020-05-21,Jammu and Kashmir,1390,,678,,18,
1048,2020-05-21,Jharkhand,231,,127,,3,
1049,2020-05-21,Karnataka,1462,,556,,41,
1050,2020-05-21,Kerala,666,,502,,4,
1051,2020-05-21,Ladakh,44,,43,,0,
1052,2020-05-21,Madhya Pradesh,5735,,2733,,267,
1053,2020-05-21,Maharashtra,39297,,10318,,1390,
1054,2020-05-21,Manipur,25,,2,,0,
1055,2020-05-21,Meghalaya,14,,12,,1,
1056,2020-05-21,Mizoram,1,,1,,0,
1057,2020-05-21,Odisha,1052,,307,,6,
1058,2020-05-21,Puducherry,18,,9,,,
1059,2020-05-21,Punjab,2005,,1794,,38,
1060,2020-05-21,Rajasthan,6015,,3404,,147,
1061,2020-05-21,Tamil Nadu,13191,,5882,,87,
1062,2020-05-21,Telengana,1661,,1015,,40,
1063,2020-05-21,Tripura,173,,133,,0,
1064,2020-05-21,Uttarakhand,122,,53,,1,
1065,2020-05-21,Uttar Pradesh,5175,,3066,,127,
1066,2020-05-21,West Bengal,3103,,1136,,253,
1067,2020-05-21,Cases being reassigned to states,1403,,0,,0,
1068,2020-05-21,Total#,112359,,45300,,3435,
1069,2020-05-22,Andaman and Nicobar Islands,33,,33,,0,
1070,2020-05-22,Andhra Pradesh,2647,,1709,,53,
1071,2020-05-22,Arunachal Pradesh,1,,1,,0,
1072,2020-05-22,Assam,203,,54,,4,
1073,2020-05-22,Bihar,1982,,593,,11,
1074,2020-05-22,Chandigarh,217,,139,,3,
1075,2020-05-22,Chhattisgarh,128,,59,,0,
1076,2020-05-22,Dadar Nagar Haveli,1,,0,,0,
1077,2020-05-22,Delhi,11659,,5567,,194,
1078,2020-05-22,Goa,52,,7,,0,
1079,2020-05-22,Gujarat,12905,,5488,,773,
1080,2020-05-22,Haryana,1031,,681,,15,
1081,2020-05-22,Himachal Pradesh,152,,59,,3,
1082,2020-05-22,Jammu and Kashmir,1449,,684,,20,
1083,2020-05-22,Jharkhand,290,,129,,3,
